person_id,person_name,income
32439,Турков Олег Александрович,2745025.77
32440,Багрова Надежда Ивановна,970916.77
32441,Петайчук Ольга Сергеевна,1226597.75
32442,Сучков Александр Анатольевич,2103271.3
32443,Воронков Александр Михайлович,1045298.6799999999
32444,Имамеев Олег Гатауллович,3709269.39
32445,Белоусов Андрей Валерьевич,4879872.98
32446,Фесенко Анатолий Витальевич,1141053.51
32447,Гаевая Любовь Даниловна,1389712.77
32448,Астахов Владимир Викторович,573100.68
32449,Осипов Анатолий Алексеевич,72589.61
32450,Рудь Андрей Анатольевич,2290070.59
32451,Киевская Ирина Александровна,1544126.55
32452,Гришин Виталий Евгеньевич,2069391.4700000002
32453,Герасимов Олег Викторович,1456549.6099999999
32454,Перевезенцев Петр Владимирович,4586972.2
32455,Пискунов Сергей Витальевич,1826614.9
32456,Сорокина Лариса Владимировна,1117852.47
32457,Приходько Сергей Николаевич,307888.76
32458,Зимин Кирилл Вячеславович,666402.56
32459,Рубежной Алексей Александрович,4803859.42
32460,Кондратюк Николай Федорович,4428807.74
32461,Балакин А.Н. ,7781615.859999999
32462,Лаврищев К.Н. ,1041738.31
32463,Зиничев Евгений Николаевич,8264938.61
32464,Горохов Юрий Александрович,1244381.0
32465,Делок Вячеслав Хазретович,981554.0
32466,Дьячкова Евгения Вячеславовна,641273.0
32467,Зехов Зураб Хазретбиевич,8459395.0
32468,Калашаов Рустам Витальевич,309997.0
32469,Картамышев Олег Владимирович,892710.0
32470,Любченко Елена Юрьевна,2010921.0
32471,Мамхегов Азамат Заурович,557479.0
32472,Мнацаканьян Карэн Петросович,17509640.0
32473,Москаленко Елена Александровна,412556.0
32474,Хурум Казбек Азаматович,1240796.0
32475,Чернышова Алла Николаевна,1079974.0
32476,Шевацуков Схатбий Махмудович,378299.0
32477,Шеуджен Сафер Гумерович,1653261.0
32478,Шовгенов Тембот Муратович,471150.0
32479,Шхалахов Мурат Магаметович,5169894.0
32480,Окишев Вячеслав Анатольевич,1831009.86
32481,Сидоров Е.В. ,1144608.75
32482,Березин В.В. ,1678057.9100000001
32483,Пушкарев Игорь Борисович,1522658.3599999999
32484,Волохов В.В. ,1088018.13
32485,Трифонов Андрей  Петрович,1644263.13
32486,Семенов О.Г. ,1347321.45
32487,Новиков Игорь Алексеевич,1730049.3
32488,Емельяненко Вячеслав Павлович,1973575.49
32489,Семенихин С.В. ,1076322.64
32490,Белов В.Ю. ,974825.61
32491,Зырянов Владимир Николаевич,1117872.54
32492,Нейцель Сергей Викторович,1812917.1400000001
32493,Шелемех В.В. ,2028140.94
32494,Орлов Владимир Борисович,3284449.12
32495,Кужим М.А. ,1149889.48
32496,Проскуряков Иван Васильевич,1367910.0
32497,Морозов Борис Петрович,2173164.65
32498,Башманов Сергей Борисович,1025076.88
32499,Горбань Евгений Борисович,0.01
32500,Дьяченко Ольга Ивановна,1021135.23
32501,Кузьмин Константин Николаевич,1551737.8199999998
32502,Быканов Юрий Викторович,1223852.21
32503,Илющенко А.Н. ,1131240.0
32504,Максаков Игорь Юрьевич,1153254.25
32505,Николаенко Павел Борисович,1408667.73
32506,Ревенко Евгений Валерьевич,1974534.0699999998
32507,Уженцева Наталья Борисовна,1845495.72
32508,Салюта Василий Вячеславович,2369357.99
32509,Амирьянц Рубен Владимирович,22893255.09
32510,Абрамов Алексей Юрьевич,35721943.0
32511,Фокина Светлана Анатольевна,25198492.41
32512,Чумаев Александр Викторович,29875695.61
32513,Барчуков Владимир Петрович,25761645.13
32514,Гришина Екатерина Вячеславовна,24352227.0
32515,Кривенцов Константин Игоревич,17930661.189999998
32516,Пехтерев Андрей Андреевич,36709156.33
32517,Евстратенко Николай Николаевич,24854776.740000002
32518,Хандриков Александр Анатольевич,20783965.75
32519,Филатова Мария Владиславовна,35415252.42
32520,Корженкова Наталья Игоревна,30134001.349999998
32521,Анисимов Андрей Владимирович,36301250.019999996
32522,Беднин Василий Феликсович,18975658.66
32523,Герасимчук Елена Станиславовна,19256047.55
32524,Кузнецова Ирина Анатольевна,1729968.99
32525,Кудрякова Лариса Алексеевна,43717629.36
32526,Бубнов Алексей Владимирович,1197061.44
32527,Матвеева Анастасия Юрьевна,12615650.6
32528,Трофимов Сергей Всеволодович,19892584.520000003
32529,Тихонычева Эльмира Эрнестовна,210090368.0
32530,Кудяков Василий Александрович,28964393.560000002
32531,Твердохлеб Наталья Васильевна,24971277.929999996
32532,Красноштанов Антон Алексеевич,40590039.57
32533,Кайгородов Сергей Васильевич,27038487.0
32534,Жуков Игорь Анатольевич,30188422.730000004
32535,Самарина Ирина Михайловна,10528754.94
32536,Зиганшин Ирек Альбертович,18296591.759999998
32537,Черняков Игорь Валерьевич,17387619.26
32538,Вепринцева Надежда Андреевна,24694622.07
32539,Травникова Ольга Владимировна,28643586.31
32540,Мордасова Ольга Владимировна,38270867.97
32541,Долголева Ольга Викторовна,22302811.21
32542,Медведева Юлия Сергеевна,56552043.91
32543,Егоров Сергей Владимирович,27820992.57
32544,Матвеев Олег Владимирович,24000787.54
32545,Миленков Александр Владимирович,21004119.3
32546,Савченко Сергей Михайлович,36946978.67
32547,Дадяк Иван Иванович,36185243.599999994
32548,Головкин Кирилл Анатольевич,21976051.58
32549,Печенкин Юрий Львович,27649949.7
32550,Гельфман Геннадий Соломонович,21236653.63
32551,Есаянц Анжелика Левоновна,23920818.21
32552,Сороковая Екатерина Андреевна,3794854.93
32553,Иванов Николай Николаевич,1136893.01
32554,Даниленко Вячеслав Владимирович,2043528.56
32555,Глухов Вячеслав Александрович,609360.0
32556,Змысля Юрий Алексеевич,773175.98
32557,Водянкин Юрий Анатольевич,3195058.1100000003
32558,Кинякин Сергей Петрович,10905373.170000002
32559,Пиянзин Игорь Михайлович,1291806.56
32560,Фарафонова Татьяна Владимировна,798900.0
32561,Коротких Александр Олегович,10742314.33
32562,Дубин Максим Александрович,3673770.9699999997
32563,Шаронов Евгений Викторович,10562928.260000002
32564,Толмачев Юрий Николаевич,3418827.9000000004
32565,Дозорцева Н.Ю. ,2835945.08
32566,Колосов Олег Павлович,6086709.49
32567,Фирсова Елена Александровна,6628634.95
32568,Шамаев Сергей Георгиевич,6092309.12
32569,Первушина Анна Александровна,6548852.8100000005
32570,Василисин Максим Николаевич,3965371.3800000004
32571,Ескин Александр Валентинович,4982749.66
32572,Каменский Денис Николаевич,2929017.41
32573,Ковязин Алексей Васильевич,5143348.210000001
32574,Люлинцев Евгений Владимирович,4697067.02
32575,Мокиевский Игорь Леонидович,4373437.92
32576,Панов Евгений Александрович,5864917.1
32577,Перцев Игорь Владимирович,5999166.37
32578,Питенин Дмитрий Юрьевич,2106435.32
32579,Пикунов Максим Владимирович,3067635.5700000003
32580,Трубин Алексей Владимирович,5435116.31
32581,Сорокин Алексей Анатольевич,3612089.38
32582,Сахаров Андрей Юрьевич,30079975.580000002
32583,Медведев Станислав Гаврилович,16158382.21
32584,Бураков Вячеслав Викторович,68023541.3
32585,Сергеев Андрей Николаевич,26062386.839999996
32586,Жаманов Мухамед Билялович,11896762.959999999
32587,Арюков Алексей Викторович,19407753.14
32588,Сягайло Светлана Петровна,5043069.18
32589,Набатов Александр Николаевич,1408873.65
32593,Медведева Вера Владимировна,22545123.86
32603,Федосеева Татьяна Анатольевна,8763311.1
32604,Тимофеев Александр Михайлович,32467361.23
32605,Петрова Елена Анатольевна,21979717.439999998
32606,Виноградов Сергей Васильевич,24257369.160000004
32607,Колчина Станислава Владимировна,17528278.05
32608,Васильева Наталия Евгеньевна,40834111.17
32609,Булаев Андрей Анатольевич,20914156.0
32610,Рябинков Андрей Сергеевич,51107705.79000001
32611,Блажко Виктор Михайлович,24807184.41
32612,Левченко Андрей Сергеевич,361017.39
32613,Новожилов Владимир Александрович,3004843.78
32614,Чекотова Нина Алексеевна,168000283.28
32615,Буханов Владислав Валерьевич,4609002.48
32616,Дюмин Алексей Геннадьевич,17418497.63
32617,Червяткин Иван Викторович,2563794.04
32618,Газимагомедов Магомед Газимагомедович,2309422.44
32619,Авдеенко Татьяна Владимировна,4076898.05
32621,Александров Алексей Анатольевич,16381596.879999999
32625,Березовенко Максим Геннадьевич,2592743.09
32627,Василенко Станислав Владимирович,5105478.17
32628,Госсен Александр Петрович,5790629.4
32629,Гензель Александр Владимирович,4837017.09
32630,Долгих Дмитрий Александрович,4515333.21
32631,Жеребцов Александр Александрович,4069837.1300000004
32632,Качура Игорь Николаевич,6711101.14
32634,Кирюшкин Максим Валериевич,6067291.180000001
32636,Кривнев Владимир Михайлович,3843235.7
32637,Круглыхин Виталий Викторович,2534011.57
32638,Комиссаров Дмитрий Валерьевич,10079747.120000001
32639,Кузнецов Дмитрий Валерьевич,1334727.77
32640,Костин Евгений Олегович,1400241.04
32643,Мальцев Константин Борисович,14005293.520000001
32644,Никитин Денис Сергеевич,3219526.91
32649,Росщупкин Вячеслав Ильич,11131273.77
32656,Фоминых Иван Леонидович,4836611.779999999
32657,Черкашин Сергей Владимирович,7355887.29
32661,Черепанов Вячеслав Анатольевич,7715581.63
32664,Шатохин Александр Евгеньевич,5197875.52
32666,Юшманов Илья Андреевич,16797009.990000002
32667,Черданцев Станислав Александрович,324230.45
32668,Чернов Владимир Николаевич,2066217.88
32669,Кожевин Алексей Владимирович,4398088.3
32670,Малахов Игорь Юрьевич,2314909.13
32671,Шамгунов Денис Амирович,1752885.23
32672,Жидкова Елена Анатольевна,1976676.01
32673,Лаптев Юрий Константинович,5372359.050000001
32674,Барило Александр Валерьевич,0.01
32677,Белых Дарья Владимировна,6801155.690000001
32678,Воронков Николай Алексеевич,5607002.0
32680,Долгалев Евгений Геннадьевич,15665750.81
32683,Можаев Алексей Генадьевич,6119940.35
32688,Губанов Дмитрий Владимирович,3091143.98
32689,Богачев Игорь Борисович,1829701.48
32690,Захаров Сергей Николаевич,2773826.9400000004
32691,Железова А.Е. ,3818924.9
32692,Баринов Илья Александрович,5029531.279999999
32693,Батанов Эдуард Викторович,2742231.67
32694,Ищенко Наталья Сергеевна,30891327.28
32695,Коломиец Максим Юрьевич,1534628.19
32696,Кравченко Александр Юрьевич,2049609.66
32697,Кусков Дмитрий Александрович,1473918.97
32698,Салагаева Нинель Александровна,1422486.27
32699,Шевцова Наталья Евгеньевна,1324599.7
32700,Шендерюк-Жидков Александр Владимирович,7745901.3
32701,Деркач Александр Александрович,11569398.36
32702,Абдалова Ольга Владимировна,621448.92
32703,Аветисян М.О. ,253589.65999999997
32704,Авраменко Д.А. ,987800.0
32705,Аксимова Ю.В. ,3167059.35
32706,Екеев Мерген Николаевич,782752.03
32707,Елина Алена Игоревна,902391.96
32708,Зимарев Владимир Валентинович,1696342.52
32709,Казанцева Светлана Ивановна,823596.15
32710,Ким Анна Борисовна,871461.92
32711,Конушева Венера Викторовна,597600.47
32712,Курьина Татьяна Георгиевна,2088349.47
32713,Сулейманова Татьяна Петровна,845312.08
32714,Роговой Сергей Валерьевич,4119334.4
32715,Аксенов Андрей Владимирович,3504558.01
32716,Гарбузова Светлана Юрьевна,5242574.96
32717,Моор Ирина Густавовна,3904334.04
32718,Волков Евгений Викторович,2806669.5100000002
32719,Фонякин Евгений Анатольевич,3820148.0599999996
32720,Золотарев Вячеслав Васильевич,5065054.26
32721,Евстифеев Александр Александрович,4339560.08
32722,Астикас Лада Мариенасовна,994206.83
32723,Вахрушева Татьяна Михайловна,674247.53
32724,Гонтарь Григорий Иванович,1470974.03
32725,Гора Елена Юрьевна,872610.67
32726,Готовчик Андрей Леонидович,1784608.58
32727,Иванов Петр Августович,1622881.8900000001
32728,Кардакова Ольга Сергеевна,765973.03
32729,Кармальков Михаил Михайлович,2095662.0
32730,Киселева Виктория Валериевна,939535.04
32731,Велесевич Юлия Сергеевна,2720472.8
32732,Добрунова Татьяна Алексеевна,8863932.11
32733,Петренко Сергей Николаевич,1541627.78
32734,Ерохин Александр Федорович,976000.0
32735,Есилевская Юлия Валерьевна,2448866.92
32736,Козлова Алла Витальевна,1450120.53
32737,Козлов Марат Вячеславович,5585788.09
32738,Лебедев Сергей Николаевич,150000.0
32739,Небогов Николай Николаевич,3678763.0
32740,Павлюк Валентина Петровна,1645532.33
32741,Прохорова Марина Александровна,1270940.22
32742,Панфилова Людмила Витальевна,8714313.030000001
32743,Петрова Валентина Федоровна,2476464.62
32744,Родина Валерия Владимировна,2048848.1
32745,Потина Елена Владимировна,1773962.31
32746,Родионова Оксана Олеговна,1086695.21
32747,Романов Евгений Владимирович,4974109.0
32748,Самарина Лина Сергеевна,1874627.04
32749,Тихашин Сергей Анатольевич,23221895.240000002
32750,Дуйко Любовь Витальевна,28273175.0
32751,Семенюта Николай Викторович,4513165.100000001
32752,Суворова Екатерина Сергеевна,1378423.56
32753,Филатов Валерий Александрович,1078934.6
32754,Хаклина Евгения Александровна,1419674.96
32755,Щербакова Т. С.,591919.63
32756,Высоцкий Олег Романович,4375826.79
32757,Бадеев Александр Владимирович,165407.57
32758,Борисов Виктор Николаевич,1439363.41
32759,Власов Евгений Павлович,14133212.53
32760,Демешко Александр Леонидович,1182505.77
32761,Гоголинская Ирина Геннадьевна,3197849.57
32762,Кожевникова Римма Анатольевна,5271674.0
32763,Кожевников Максим Юрьевич,4435036.0
32764,Кайзер Егор Викторович,4062421.09
32765,Бондаренко Степан Васильевич,2350719.9
32766,Лапшина Галина Анатольевна,3797475.6100000003
32767,Анисимов Василий Владимирович,8048732.49
32768,Золотухин Евгений Васильевич,2130399.68
32770,Карлович Дмитрий Владимирович,4781777.72
32771,Глебов Владимир Александрович,2508098.65
32774,Дорогов Владимир Геннадьевич,2643727.21
32775,Гордиенко Василий Николаевич,5144942.45
32776,Шашин Андрей Александрович,893584.76
32777,Двойнишников Сергей Николаевич,1006942.42
32778,Дуров Юрий Васильевич,1011997.56
32782,Макарова Елена Борисовна,6211461.01
32783,Степанов Павел Тимофеевич,1175543.64
32784,Бабкин Михаил Юрьевич,140848.0
32785,Васичева Алина Олеговна,215950.23
32786,Виноградов Дмитрий Игоревич,80778.0
32787,Давыденко Яна Сергеевна,111000.0
32788,Плешков Игорь Владимирович,2449300.0
32789,Суханов Артём Валерьевич,1009828.7
32790,Туманкина Татьяна Яковлевна,397773.03
32791,Шайнога Сергей Владимирович,818486.16
32792,Шкиль Олег Сергеевич,99000.0
32793,Яковлева Александра Евгеньевна,356205.19
32794,Демидович Владимир Дмитриевич,3503833.73
32795,Денисов Павел Владимирович,5625064.08
32796,Затонец Юлия Александровна,468185.17
32797,Косятов Евгений Викторович,134879.2
32798,Лило Кирилл Валерьевич,2999699.67
32799,Ляпшис Владислав Витаутас,658521.5700000001
32800,Воскубенко Наталья Викторовна,3441610.08
32801,Муратова Юлия Александровна,1864975.8599999999
32802,Мацаков Сергей Николаевич,5577663.62
32803,Третьякова Ольга Николаевна,6541120.78
32804,Лаптев Олег Васильевич,2912775.27
32805,Ломакина Татьяна Владимировна,4454673.24
32806,Огнева Ольга Васильевна,3114415.09
32807,Маклаков Вячеслав Геннадьевич,3091503.28
32808,Куркина Олеся Сергеевна,5018879.08
32809,Мосин Роман Яковлевич,1075163.05
32810,Долина Татьяна Владимировна,3065745.29
32811,Ширнин Антон Николаевич,6221232.07
32812,Стешина Ольга Аркадьевна,1127898.34
32813,Медведев Игорь Юрьевич,3585334.8
32814,Пасько Татьяна Владимировна,2678663.83
32815,Таран Юлия Ивановна,3045516.62
32816,Дюбенко Максим Александрович,3266974.8
32817,Кунтуев Дамир Богдатович,1177079.31
32818,Швидко Евгения Александровна,2896907.0
32819,Кретов Дмитрий Михайлович,3332926.25
32820,Меденцев Иван Владимирович,695915.44
32821,Фонова Галина Владиславовна,3730848.76
32822,Кремер Сергей Владимирович,2985686.4000000004
32823,Клешнин Сергей Александрович,1608436.05
32824,Суханов А. В.,1571153.62
32825,Новгородов Игорь  Александрович,1337627.43
32826,Огнев Евгений  Михайлович,1199275.9
32827,Запрудских Максим Александрович,1060988.5
32828,Даглаев Леонид Георгиевич,2223229.85
32829,Самара Александр Григорьевич,1303533.28
32830,Степанов Игорь Александрович,2000535.0
32831,Эпов Дмитрий Валерьевич,1421096.9
32832,Небасуй Николай Валентинович,1716407.08
32833,Селех Василий Анатольевич,1515709.38
32834,Кокорев Сергей Иванович,1893310.05
32835,Тарасов Алексей Юрьевич,1816202.71
32836,Москалева Светлана Рудольфовна,2141569.46
32837,Зилгаринова Ирина Николаевна,1762899.79
32838,Бернацкий Александр Леонидович,1442000.0
32839,Говорин Дмитрий Юрьевич,1462834.19
32840,Лазовский Сергей Александрович,1215250.0
32841,Мурашкина Елена Владимировна,1133650.0
32842,Федосов Владимир Викторович,4873022.0
32843,Паулусов Евгений Викторович,2814764.84
32844,Лотохов Евгений Викторович,3685412.0
32845,Чернов Михаил Николаевич,7261729.91
32846,Кувшинов Максим Михайлович,2785342.6
32847,Кузьмин Денис Алексеевич,2626598.07
32848,Суходоев Андрей Сергеевич,5013399.119999999
32849,Стуров Сергей Валентинович,3860718.0
32850,Болдырева Олеся Сергеевна,3567394.33
32851,Струцкий Владислав Александрович,3328401.2699999996
32852,Лоренц Марина Михайловна,3411066.9
32853,Удачин Иван Борисович,3702522.0
32854,Бондаренко Дарья Григорьевна,3728982.21
32855,Лопатин Илья Васильевич,2297705.77
32856,Рау Майя Евгеньевна,4763361.0
32857,Поломошнов Иван Николаевич,2713358.0
32858,Мелентьев Антон Александрович,2951007.02
32859,Ефимова Натали Валерьевна,1432502.21
32860,Мамедов Шаиг Башир,696740.15
32861,Потапов Олег Игоревич,120457.79
32862,Рожко Нина Владимировна,465600.0
32863,Соломатин Владимир Анатольевич,3493628.34
32864,Титов Сергей Михайлович,865223.1299999999
32865,Шаплов Игорь Геннадьевич,613261.0599999999
32866,Шидловская Светлана Владимировна,1048149.64
32867,Яглинский Сергей Иванович,1214665.57
32868,Дроздов Евгений Сергеевич,2648628.71
32869,Бабайцев Александр Петрович,3537919.8099999996
32870,Костогладов Артем Владимирович,1589735.06
32871,Попенко Виталий Викторович,4740451.8
32872,Щербаков Владимир Александрович,3796190.0
32873,Якубов Артем Игоревич,3392164.1
32874,Зайцев Артем Иванович,3623437.85
32875,Еманова Людмила Николаевна,4482779.71
32876,Омаров Владимир Дедыкович,1895650.0
32877,Хацков Станислав Петрович,2058034.6400000001
32878,Усхопов Леонид Всеволодович,3310296.41
32879,Шендеровский Ярослав Ярославович,1584978.1099999999
32880,Верещак Андрей Григорьевич,1993528.37
32881,Горбачев Андрей Анатольевич,1663717.8
32882,Кандалов Антон Александрович,1594792.7
32883,Малышенко Алексей Николаевич,1200037.0
32884,Иванов Александр Степанович,1246630.0
32885,Хантаев Сергей Валерьевич,1383980.0
32886,Мартель Татьяна Сергеевна,1535440.54
32887,Рыбакова Ольга Александровна,3008094.0
32888,Кичигина Марина Евгеньевна,1754806.09
32889,Горелов Владимир Александрович,2101991.39
32890,Семенюк Алексей Владимирович,1212795.0
32891,Кодачигов Денис Анатольевич,1386945.35
32892,Злыгостев Алексей Геннадьевич,1784443.8399999999
32893,Тимошин Сергей Александрович,2446600.0
32894,Спектор Лариса Зельмановна,973983.87
32895,Кичигин В. П.,982000.0
32896,Чичигин Анатолий Александрович,1593521.1400000001
32897,Левицкий А. В.,885643.42
32898,Калашникова Лариса Викторовна,952500.0
32899,Еремеев Андрей Михайлович,1479711.39
32900,Шадрин М А,1661117.43
32901,Бахтин Дмитрий Александрович,1161053.33
32902,Быстров Валерий Анатольевич,1970009.11
32903,Аляев Константин Михайлович,1388424.58
32904,Семеров Юрий Викторович,1091853.67
32905,Гришаев С И,1002315.0
32906,Репин Иван Леонидович,1716046.1
32907,Барщевский Игорь Васильевич,1318477.21
32908,Прямов Алексей Викторович,1286356.93
32909,Кирсанова Нина Феоктистовна,960373.79
32910,Арзамаскина Ирина Юрьевна,1145392.09
32911,Мишаленков Владимир Васильевич,1775620.25
32912,Бужак Сергей Григорьевич,1225196.59
32913,Суслов Николай Александрович,1187071.3900000001
32914,Тюрин Александр Владимирович,1373378.8
32915,Мякин Анатолий Владимирович,1407062.46
32916,Тямгаев Владимир Викторович,883308.89
32917,Тарасов Дмитрий Владимирович,2101277.41
32918,Лебедев Василий Николаевич,1104617.43
32919,Лихачев Андрей Михайлович,4167031.91
32920,Макаревич Роман Адольфович,1155652.94
32921,Сивов Николай Владимирович,4574462.41
32922,Алиев Адыль Гасанович,2257338.19
32923,Брагин Олег Афанасьевич,891050.83
32924,Боченков Юрий Алексеевич,1612361.86
32925,Веревкин Иван Васильевич,1540017.56
32926,Карякина В И,614261.24
32927,Симаков Андрей Владимирович,1295737.4
32928,Тюрина Л. А.,1442100.17
32929,Демин Сергей Витальевич,1081153.35
32930,Беляев Сергей Николаевич,1154576.87
32931,Тараканов Сергей Викторович,1529696.81
32932,Кулакова Т. Г.,928163.3400000001
32933,Тофт А.В. ,1100161.8
32934,Русинов Владимир Васильевич,1497293.3099999998
32935,Фирсов Сергей Николаевич,907073.23
32936,Румянцев Н А,836547.3
32937,Фролов Владимир Александрович,1263175.47
32938,Сивов Владимир Николаевич,1212641.24
32939,Спиридонов Сергей Владимирович,2856411.4699999997
32940,Тиховодов Виктор Александрович,0.0
32941,Левин М Е,1074405.1600000001
32942,Королев Илья Николаевич,5396092.56
32943,Абрамов Алексей Александрович,1887435.46
32944,Судаков Вадим Алексеевич,1765253.81
32945,Беседин Сергей Владимирович,964487.11
32946,Кривоносова С Ф,968306.71
32947,Абрамченко Вадим Валентинович,1255581.65
32948,Быстров Николай Владимирович,1739462.67
32949,Левин Сергей Борисович,1225593.31
32950,Медведев Александр Валерьевич,1120123.98
32951,Белов Олег Евгеньевич,1494932.75
32952,Малафеев А.Н. ,1303287.79
32953,Чекашов Дмитрий Владимирович,2424946.15
32954,Тихомиров Игорь Борисович,1352808.39
32955,Смирнов Евгений Владимирович,1587910.19
32956,Борисов Владимир Николаевич,1674747.41
32957,Мановец Сергей Иванович,1853315.59
32958,Моталин Александр Леонидович,1128401.78
32959,Рогожин Владимир Викторович,1355870.8
32960,Газетов Андрей Борисович,766949.5
32961,Гладилин Николай Петрович,1598816.61
32962,Малышев Сергей Юрьевич,2923562.55
32963,Храмченко Сергей Анатольевич,2162915.5300000003
32964,Цветков Игорь Владимирович,1594433.9500000002
32965,Лазарев А В,1660807.55
32966,Иваненко Денис Леонидович,1021324.15
32967,Осипов Александр Евгеньевич,1099256.11
32968,Шемякин Игорь Борисович,1436624.8800000001
32969,Круглов Дмитрий Павлович,1125694.3099999998
32970,Шляндин Алексей Алексеевич,1027286.81
32971,Маковеев Н В,807867.04
32972,Елькин Василий Анатольевич,1091611.49
32973,Демин Александр Юрьевич,2857686.34
32974,Комиссаров Станислав Владимирович,1342102.02
32975,Маковеев В Н,942967.27
32976,Петров Вячеслав Валентинович,985538.27
32977,Михеев Сергей Дмитриевич,1688762.72
32979,Сизов Владимир Викторович,877502.55
32980,Сахаров Александр Николаевич,2645404.0
32982,Волошин Василий С,1149163.86
32983,Одинцова Л В,1289239.81
32984,Воробьев Сергей Анатольевич,5487697.85
32985,Волков Иван Николаевич,1181488.27
32986,Моталин Иван Анатольевич,1793957.12
32987,Зайцев Алексей С,1268605.19
32988,Банщиков Н В,939428.64
32989,Смирнов Андрей Анатольевич,1618045.27
32990,Баранцев А. В.,1263937.73
32991,Ромадин Денис Александрович,1167539.54
32992,Янченкова Н А,1002424.0499999999
32993,Кубышин Владимир Михайлович,1590550.94
32994,Подмазов Сергей Игоревич,1559422.61
32995,Курицкий Александр Анатольевич,1257228.93
32996,Бурин М В,1076519.0999999999
32998,Рупошов Игорь Викторович,1688050.53
32999,Калинин А. А.,1630858.0
33000,Колобков Александр Владимирович,1665162.77
33001,Кострова Елена Андреевна,5322444.18
33003,Блинов Юрий Алексеевич,1668915.35
33004,Смирнов Павел Николаевич,1480064.52
33005,Смирнов Павел Николаевич,1480064.52
33006,Костылева Н В,980528.81
33007,Иванов Константин Васильевич,1236854.29
33009,Трифонов Василий Николаевич,616631.14
33010,Колтаков Сергей Александрович,1396328.22
33011,Пухов В А,1213581.05
33012,Мусиев Гусейн Мусиевич,1348165.0
33013,Мысягин Александр Алексеевич,1577845.69
33014,Капкин М.С. ,1626242.8199999998
33015,Корин В В,704108.8
33016,Смирнов Евгений Владимирович,1586027.34
33017,Занин Алексей Евгеньевич,1133669.95
33018,Сироткина Н А,650110.47
33019,Гуцев Игорь Валерьевич,1455803.96
33020,Копейкин Александр Владимирович,1543164.62
33021,Белов Алексей Николаевич,1480966.53
33022,Симоненко Сергей  Владимирович,1372846.47
33023,Баранцев Михаил Александрович,984796.96
33024,Караваев Дмитрий Павлович,1973510.51
33026,Бурлака Игорь Николаевич,1448243.38
33027,Неугодов Сергей Владимирович,1310010.26
33028,Андреева Л Н,6926696.22
33029,Мастрюков Вячеслав Андреевич,1645835.75
33030,Погодин Андрей Николаевич,1296401.97
33031,Бусыгин О. Е.,1502948.4700000002
33032,Исупов Николай Алексеевич,1820937.79
33033,Никольский Андрей Владимирович,1530758.8199999998
33034,Кистанова Марина Анатольевна,638000.23
33035,Кодочигов Вадим Николаевич,1225520.0299999998
33036,Рукина Елена Вадимовна,1508800.0
33037,Виноградов Алексей Владимирович,1223053.54
33038,Виноградов Алексей Владимирович,1223053.54
33039,Багликов Игорь Викторович,1267243.46
33040,Буераков Александр Юрьевич,981912.35
33041,Замашкин Владимир Валерьевич,1560100.9500000002
33042,Наливайко Владимир Алексеевич,1491693.11
33043,Малашкин Виктор Владимирович,1977508.7
33044,Рожков В.Н. ,1009043.52
33045,Копылова О.Е. ,709102.43
33046,Титов М А,860127.52
33047,Колтунов Александр Иванович,855283.0
33048,Денисов Александр Васильевич,1483121.02
33049,Роде Юрий Александрович,1238243.11
33050,Зеленин Юрий Владимирович,2380582.47
33051,Бикмухамедов Эдуард Хасанович,1390939.6800000002
33052,Зудин Юрий Александрович,2118843.98
33053,Маврин Алексей Иванович,1822499.77
33054,Жолоб Сергей Владимирович,1098054.49
33055,Сергунин Дмитрий Олегович,909668.72
33056,Тарасов Алексей Викторович,965050.9500000001
33057,Трусов Александр Александрович,1282214.26
33058,Марнов Алексей Владимирович,1305367.59
33059,Сафрайдер Екатерина Валерьевна,4727487.01
33060,Козьмик Ольга Сергеевна,2777364.8099999996
33061,Чернышкова Галина Геннадьевна,4482210.01
33062,Тимофеев Артем Александрович,2990689.9
33063,Чигарев Сергей Алексеевич,3497747.83
33064,Криулин Виктор Николаевич,3151968.97
33065,Айвазян Гамлет Валтерович,1642764.0
33066,Волчков Александр Юрьевич,1062335.0
33067,Эпов Артем Валерьевич,1038682.5
33068,Мошляк Ольга Александровна,4275632.88
33069,Хлебова Надежда Анатольевна,803940.79
33070,Лузин Олег В.,1161907.49
33071,Озерчук Виталий Николаевич,222901.45
33072,Степанова Елена Александровна,10719345.0
33073,Объедков Игорь Александрович,1806700.0
33074,Красильников Роман Александрович,1051338.43
33075,Лобов Сергей Геннадьевич,1188683.39
33076,Белова Нина Владимировна,2963059.19
33077,Агеев Юрий Николаевич,1241875.0
33078,Первых А. В.,2390133.77
33079,Войцешко Максим Юрьевич,1476267.01
33080,Гурулёв Сергей Валерьевич,1675118.33
33081,Бобиев Сухрободин Мухаммедович,1356670.04
33082,Быченко Василий Владимирович,1142631.01
33083,Панов Николай Владимирович,1692071.4
33084,Титов Павел Юрьевич,1817951.96
33085,Мажидов Арслан Арсенович,2126571.0300000003
33086,Иванов Алексей Владимирович,1954310.7999999998
33087,Чирков Дмитрий Николаевич,1624768.0
33088,Шведков Сергей Викторович,1139643.55
33089,Сухорученко Ильяс Александрович,1677620.18
33090,Грибанов Александр Владимирович,2022328.2200000002
33091,Бурянин Владимир Михайлович,2158592.63
33092,Торба Дмитрий Ярославович,1739942.9
